DATAFLOW,LAST UPDATE,freq,waste,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Plastic packaging,Rate (2025 target and onwards),United Kingdom,2022,,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Plastic packaging,Rate (2025 target and onwards),United Kingdom,2023,,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Wooden packaging,Rate (2025 target and onwards),Albania,2012,,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Wooden packaging,Rate (2025 target and onwards),Albania,2013,,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Wooden packaging,Rate (2025 target and onwards),Albania,2014,,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Wooden packaging,Rate (2025 target and onwards),Albania,2015,,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Wooden packaging,Rate (2025 target and onwards),Albania,2016,,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Wooden packaging,Rate (2025 target and onwards),Albania,2017,,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Wooden packaging,Rate (2025 target and onwards),Albania,2018,,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Wooden packaging,Rate (2025 target and onwards),Albania,2019,,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Wooden packaging,Rate (2025 target and onwards),Albania,2020,,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Wooden packaging,Rate (2025 target and onwards),Albania,2021,,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Wooden packaging,Rate (2025 target and onwards),Albania,2022,,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Wooden packaging,Rate (2025 target and onwards),Albania,2023,,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Wooden packaging,Rate (2025 target and onwards),Austria,2012,21.5,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Wooden packaging,Rate (2025 target and onwards),Austria,2013,20.3,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Wooden packaging,Rate (2025 target and onwards),Austria,2014,19.9,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Wooden packaging,Rate (2025 target and onwards),Austria,2015,18.1,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Wooden packaging,Rate (2025 target and onwards),Austria,2016,17.7,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Wooden packaging,Rate (2025 target and onwards),Austria,2017,19.9,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Wooden packaging,Rate (2025 target and onwards),Austria,2018,20.6,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Wooden packaging,Rate (2025 target and onwards),Austria,2019,20.5,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Wooden packaging,Rate (2025 target and onwards),Austria,2020,29.6,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Wooden packaging,Rate (2025 target and onwards),Austria,2021,37,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Wooden packaging,Rate (2025 target and onwards),Austria,2022,31.6,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Wooden packaging,Rate (2025 target and onwards),Austria,2023,35.8,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Wooden packaging,Rate (2025 target and onwards),Belgium,2012,66.1,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Wooden packaging,Rate (2025 target and onwards),Belgium,2013,59,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Wooden packaging,Rate (2025 target and onwards),Belgium,2014,72.2,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Wooden packaging,Rate (2025 target and onwards),Belgium,2015,74.9,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Wooden packaging,Rate (2025 target and onwards),Belgium,2016,80.9,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Wooden packaging,Rate (2025 target and onwards),Belgium,2017,83.7,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Wooden packaging,Rate (2025 target and onwards),Belgium,2018,90.6,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Wooden packaging,Rate (2025 target and onwards),Belgium,2019,80.5,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Wooden packaging,Rate (2025 target and onwards),Belgium,2020,71.6,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Wooden packaging,Rate (2025 target and onwards),Belgium,2021,71.8,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Wooden packaging,Rate (2025 target and onwards),Belgium,2022,70.6,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Wooden packaging,Rate (2025 target and onwards),Belgium,2023,69.2,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Wooden packaging,Rate (2025 target and onwards),Bulgaria,2012,53.1,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Wooden packaging,Rate (2025 target and onwards),Bulgaria,2013,58.5,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Wooden packaging,Rate (2025 target and onwards),Bulgaria,2014,37.8,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Wooden packaging,Rate (2025 target and onwards),Bulgaria,2015,32.7,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Wooden packaging,Rate (2025 target and onwards),Bulgaria,2016,39,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Wooden packaging,Rate (2025 target and onwards),Bulgaria,2017,31.9,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Wooden packaging,Rate (2025 target and onwards),Bulgaria,2018,21.3,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Wooden packaging,Rate (2025 target and onwards),Bulgaria,2019,31.5,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Wooden packaging,Rate (2025 target and onwards),Bulgaria,2020,,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Wooden packaging,Rate (2025 target and onwards),Bulgaria,2021,24.2,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Wooden packaging,Rate (2025 target and onwards),Bulgaria,2022,24.8,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Wooden packaging,Rate (2025 target and onwards),Bulgaria,2023,,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Wooden packaging,Rate (2025 target and onwards),Switzerland,2012,,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Wooden packaging,Rate (2025 target and onwards),Switzerland,2013,,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Wooden packaging,Rate (2025 target and onwards),Switzerland,2014,,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Wooden packaging,Rate (2025 target and onwards),Switzerland,2015,,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Wooden packaging,Rate (2025 target and onwards),Switzerland,2016,,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Wooden packaging,Rate (2025 target and onwards),Switzerland,2017,,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Wooden packaging,Rate (2025 target and onwards),Switzerland,2018,,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Wooden packaging,Rate (2025 target and onwards),Switzerland,2019,,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Wooden packaging,Rate (2025 target and onwards),Switzerland,2020,,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Wooden packaging,Rate (2025 target and onwards),Switzerland,2021,,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Wooden packaging,Rate (2025 target and onwards),Switzerland,2022,,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Wooden packaging,Rate (2025 target and onwards),Switzerland,2023,,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Wooden packaging,Rate (2025 target and onwards),Cyprus,2012,6.2,e,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Wooden packaging,Rate (2025 target and onwards),Cyprus,2013,12,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Wooden packaging,Rate (2025 target and onwards),Cyprus,2014,11.5,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Wooden packaging,Rate (2025 target and onwards),Cyprus,2015,9.2,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Wooden packaging,Rate (2025 target and onwards),Cyprus,2016,10,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Wooden packaging,Rate (2025 target and onwards),Cyprus,2017,8.5,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Wooden packaging,Rate (2025 target and onwards),Cyprus,2018,9.6,e,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Wooden packaging,Rate (2025 target and onwards),Cyprus,2019,24,e,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Wooden packaging,Rate (2025 target and onwards),Cyprus,2020,20.9,e,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Wooden packaging,Rate (2025 target and onwards),Cyprus,2021,20.5,be,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Wooden packaging,Rate (2025 target and onwards),Cyprus,2022,20.6,be,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Wooden packaging,Rate (2025 target and onwards),Cyprus,2023,,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Wooden packaging,Rate (2025 target and onwards),Czechia,2012,25.7,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Wooden packaging,Rate (2025 target and onwards),Czechia,2013,35.6,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Wooden packaging,Rate (2025 target and onwards),Czechia,2014,66.1,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Wooden packaging,Rate (2025 target and onwards),Czechia,2015,68.7,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Wooden packaging,Rate (2025 target and onwards),Czechia,2016,63.9,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Wooden packaging,Rate (2025 target and onwards),Czechia,2017,49.3,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Wooden packaging,Rate (2025 target and onwards),Czechia,2018,45,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Wooden packaging,Rate (2025 target and onwards),Czechia,2019,42.3,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Wooden packaging,Rate (2025 target and onwards),Czechia,2020,34.8,bd,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Wooden packaging,Rate (2025 target and onwards),Czechia,2021,38.3,d,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Wooden packaging,Rate (2025 target and onwards),Czechia,2022,36.3,bd,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Wooden packaging,Rate (2025 target and onwards),Czechia,2023,38.3,p,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Wooden packaging,Rate (2025 target and onwards),Germany,2012,30.3,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Wooden packaging,Rate (2025 target and onwards),Germany,2013,25.5,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Wooden packaging,Rate (2025 target and onwards),Germany,2014,26.8,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Wooden packaging,Rate (2025 target and onwards),Germany,2015,25.8,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Wooden packaging,Rate (2025 target and onwards),Germany,2016,26,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Wooden packaging,Rate (2025 target and onwards),Germany,2017,25.8,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Wooden packaging,Rate (2025 target and onwards),Germany,2018,25,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Wooden packaging,Rate (2025 target and onwards),Germany,2019,23.6,b,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Wooden packaging,Rate (2025 target and onwards),Germany,2020,32.6,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Wooden packaging,Rate (2025 target and onwards),Germany,2021,31.6,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Wooden packaging,Rate (2025 target and onwards),Germany,2022,29.8,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Wooden packaging,Rate (2025 target and onwards),Germany,2023,30.2,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Wooden packaging,Rate (2025 target and onwards),Denmark,2012,40.4,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Wooden packaging,Rate (2025 target and onwards),Denmark,2013,66.4,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Wooden packaging,Rate (2025 target and onwards),Denmark,2014,52.5,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Wooden packaging,Rate (2025 target and onwards),Denmark,2015,75.9,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Wooden packaging,Rate (2025 target and onwards),Denmark,2016,87.3,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Wooden packaging,Rate (2025 target and onwards),Denmark,2017,59.4,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Wooden packaging,Rate (2025 target and onwards),Denmark,2018,45.7,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Wooden packaging,Rate (2025 target and onwards),Denmark,2019,46.7,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Wooden packaging,Rate (2025 target and onwards),Denmark,2020,90.7,b,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Wooden packaging,Rate (2025 target and onwards),Denmark,2021,87.6,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Wooden packaging,Rate (2025 target and onwards),Denmark,2022,86.8,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Wooden packaging,Rate (2025 target and onwards),Denmark,2023,87.3,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Wooden packaging,Rate (2025 target and onwards),Euro area - 19 countries  (2015-2022),2012,,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Wooden packaging,Rate (2025 target and onwards),Euro area - 19 countries  (2015-2022),2013,,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Wooden packaging,Rate (2025 target and onwards),Euro area - 19 countries  (2015-2022),2014,,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Wooden packaging,Rate (2025 target and onwards),Euro area - 19 countries  (2015-2022),2015,,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Wooden packaging,Rate (2025 target and onwards),Euro area - 19 countries  (2015-2022),2016,,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Wooden packaging,Rate (2025 target and onwards),Euro area - 19 countries  (2015-2022),2017,,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Wooden packaging,Rate (2025 target and onwards),Euro area - 19 countries  (2015-2022),2018,,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Wooden packaging,Rate (2025 target and onwards),Euro area - 19 countries  (2015-2022),2019,,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Wooden packaging,Rate (2025 target and onwards),Euro area - 19 countries  (2015-2022),2020,,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Wooden packaging,Rate (2025 target and onwards),Euro area - 19 countries  (2015-2022),2021,,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Wooden packaging,Rate (2025 target and onwards),Euro area - 19 countries  (2015-2022),2022,,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Wooden packaging,Rate (2025 target and onwards),Euro area - 19 countries  (2015-2022),2023,,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Wooden packaging,Rate (2025 target and onwards),Euro area – 20 countries (from 2023),2012,,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Wooden packaging,Rate (2025 target and onwards),Euro area – 20 countries (from 2023),2013,,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Wooden packaging,Rate (2025 target and onwards),Euro area – 20 countries (from 2023),2014,,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Wooden packaging,Rate (2025 target and onwards),Euro area – 20 countries (from 2023),2015,,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Wooden packaging,Rate (2025 target and onwards),Euro area – 20 countries (from 2023),2016,,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Wooden packaging,Rate (2025 target and onwards),Euro area – 20 countries (from 2023),2017,,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Wooden packaging,Rate (2025 target and onwards),Euro area – 20 countries (from 2023),2018,,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Wooden packaging,Rate (2025 target and onwards),Euro area – 20 countries (from 2023),2019,,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Wooden packaging,Rate (2025 target and onwards),Euro area – 20 countries (from 2023),2020,,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Wooden packaging,Rate (2025 target and onwards),Euro area – 20 countries (from 2023),2021,,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Wooden packaging,Rate (2025 target and onwards),Euro area – 20 countries (from 2023),2022,,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Wooden packaging,Rate (2025 target and onwards),Euro area – 20 countries (from 2023),2023,,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Wooden packaging,Rate (2025 target and onwards),Estonia,2012,59.7,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Wooden packaging,Rate (2025 target and onwards),Estonia,2013,66.3,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Wooden packaging,Rate (2025 target and onwards),Estonia,2014,62,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Wooden packaging,Rate (2025 target and onwards),Estonia,2015,66.1,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Wooden packaging,Rate (2025 target and onwards),Estonia,2016,32.5,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Wooden packaging,Rate (2025 target and onwards),Estonia,2017,16.4,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Wooden packaging,Rate (2025 target and onwards),Estonia,2018,20.3,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Wooden packaging,Rate (2025 target and onwards),Estonia,2019,14.7,b,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Wooden packaging,Rate (2025 target and onwards),Estonia,2020,39.3,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Wooden packaging,Rate (2025 target and onwards),Estonia,2021,31.2,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Wooden packaging,Rate (2025 target and onwards),Estonia,2022,37,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Wooden packaging,Rate (2025 target and onwards),Estonia,2023,32,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Wooden packaging,Rate (2025 target and onwards),Greece,2012,41.8,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Wooden packaging,Rate (2025 target and onwards),Greece,2013,2.5,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Wooden packaging,Rate (2025 target and onwards),Greece,2014,17.4,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Wooden packaging,Rate (2025 target and onwards),Greece,2015,22,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Wooden packaging,Rate (2025 target and onwards),Greece,2016,21.9,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Wooden packaging,Rate (2025 target and onwards),Greece,2017,20.4,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Wooden packaging,Rate (2025 target and onwards),Greece,2018,24.1,e,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Wooden packaging,Rate (2025 target and onwards),Greece,2019,24.5,e,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Wooden packaging,Rate (2025 target and onwards),Greece,2020,,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Wooden packaging,Rate (2025 target and onwards),Greece,2021,7.3,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Wooden packaging,Rate (2025 target and onwards),Greece,2022,7.2,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Wooden packaging,Rate (2025 target and onwards),Greece,2023,7.5,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Wooden packaging,Rate (2025 target and onwards),Spain,2012,57.9,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Wooden packaging,Rate (2025 target and onwards),Spain,2013,64.3,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Wooden packaging,Rate (2025 target and onwards),Spain,2014,64.3,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Wooden packaging,Rate (2025 target and onwards),Spain,2015,65.5,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Wooden packaging,Rate (2025 target and onwards),Spain,2016,67.1,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Wooden packaging,Rate (2025 target and onwards),Spain,2017,67.5,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Wooden packaging,Rate (2025 target and onwards),Spain,2018,67,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Wooden packaging,Rate (2025 target and onwards),Spain,2019,66.9,be,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Wooden packaging,Rate (2025 target and onwards),Spain,2020,88,b,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Wooden packaging,Rate (2025 target and onwards),Spain,2021,65.1,b,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Wooden packaging,Rate (2025 target and onwards),Spain,2022,80.1,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Wooden packaging,Rate (2025 target and onwards),Spain,2023,77.8,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Wooden packaging,Rate (2025 target and onwards),European Union - 27 countries (from 2020),2012,37.5,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Wooden packaging,Rate (2025 target and onwards),European Union - 27 countries (from 2020),2013,35.2,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Wooden packaging,Rate (2025 target and onwards),European Union - 27 countries (from 2020),2014,39.3,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Wooden packaging,Rate (2025 target and onwards),European Union - 27 countries (from 2020),2015,41.4,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Wooden packaging,Rate (2025 target and onwards),European Union - 27 countries (from 2020),2016,40.7,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Wooden packaging,Rate (2025 target and onwards),European Union - 27 countries (from 2020),2017,41.2,,
ESTAT:TEN00063(1.0),21/10/25 23:00:00,Annual,Wooden packaging,Rate (2025 target and onwards),European Union - 27 countries (from 2020),2018,29.3,,
